Type                                  RC-5 Temperature  logger
User information                      URC-5 Data Logger
Number                                001
Recording interval                    00:02:00 HH:MM:SS
Startup delay                         0.0 H
Record Item Count                     32000
Maximum Temperature                   25.5 °C
Minimum Temperature                   17.5 °C
Average Temperature                   20.9 °C
Temperature Upper Limit               60.0 °C
Temperature Lower Limit               -30.0 °C
Maximum Humidity                      %RH
Minimum Humidity                      %RH
Average Humidity                      %RH
Humidity Upper Limit                  %RH
Humidity Upper Limit                  %RH
Start Time                            2016-03-12 12:21:30
End Time                              2016-04-25 23:59:30
Time Format                           yyyy-MM-dd HH:mm:ss
Temperature Unit                      °C
No.			Time		 Temperature°C     Humidity%RH 	
 3168		2016-03-16 21:55:30		22.0		   
 3169		2016-03-16 21:57:30		22.0		   
 3170		2016-03-16 21:59:30		22.0		   
 3171		2016-03-16 22:01:30		22.0		   
 3172		2016-03-16 22:03:30		22.0		   
 3173		2016-03-16 22:05:30		22.0		   
 3174		2016-03-16 22:07:30		22.1		   
 3175		2016-03-16 22:09:30		22.1		   
 3176		2016-03-16 22:11:30		22.1		   
 3177		2016-03-16 22:13:30		22.1		   
 3178		2016-03-16 22:15:30		22.1		   
 3179		2016-03-16 22:17:30		22.1		   
 3180		2016-03-16 22:19:30		22.2		   
 3181		2016-03-16 22:21:30		22.2		   
 3182		2016-03-16 22:23:30		22.2		   
 3183		2016-03-16 22:25:30		22.2		   
 3184		2016-03-16 22:27:30		22.2		   
 3185		2016-03-16 22:29:30		22.2		   
 3186		2016-03-16 22:31:30		22.2		   
 3187		2016-03-16 22:33:30		22.2		   
 3188		2016-03-16 22:35:30		22.2		   
 3189		2016-03-16 22:37:30		22.2		   
 3190		2016-03-16 22:39:30		22.2		   
 3191		2016-03-16 22:41:30		22.2		   
 3192		2016-03-16 22:43:30		22.2		   
 3193		2016-03-16 22:45:30		22.2		   
 3194		2016-03-16 22:47:30		22.2		   
 3195		2016-03-16 22:49:30		22.2		   
 3196		2016-03-16 22:51:30		22.2		   
 3197		2016-03-16 22:53:30		22.2		   
 3198		2016-03-16 22:55:30		22.2		   
 3199		2016-03-16 22:57:30		22.2		   
 3200		2016-03-16 22:59:30		22.2		   
 3201		2016-03-16 23:01:30		22.2		   
 3202		2016-03-16 23:03:30		22.2		   
 3203		2016-03-16 23:05:30		22.2		   
 3204		2016-03-16 23:07:30		22.2		   
 3205		2016-03-16 23:09:30		22.2		   
 3206		2016-03-16 23:11:30		22.1		   
 3207		2016-03-16 23:13:30		22.1		   
 3208		2016-03-16 23:15:30		22.1		   
 3209		2016-03-16 23:17:30		22.1		   
 3210		2016-03-16 23:19:30		22.1		   
 3211		2016-03-16 23:21:30		22.1		   
 3212		2016-03-16 23:23:30		22.1		   
 3213		2016-03-16 23:25:30		22.1		   
 3214		2016-03-16 23:27:30		22.1		   
 3215		2016-03-16 23:29:30		22.0		   
 3216		2016-03-16 23:31:30		22.0		   
 3217		2016-03-16 23:33:30		22.0		   
 3218		2016-03-16 23:35:30		22.0		   
 3219		2016-03-16 23:37:30		22.0		   
 3220		2016-03-16 23:39:30		22.1		   
 3221		2016-03-16 23:41:30		22.1		   
 3222		2016-03-16 23:43:30		22.2		   
 3223		2016-03-16 23:45:30		22.2		   
 3224		2016-03-16 23:47:30		22.2		   
 3225		2016-03-16 23:49:30		22.2		   
 3226		2016-03-16 23:51:30		22.2		   
 3227		2016-03-16 23:53:30		22.2		   
 3228		2016-03-16 23:55:30		22.2		   
 3229		2016-03-16 23:57:30		22.2		   
 3230		2016-03-16 23:59:30		22.2		   
 3231		2016-03-17 00:01:30		22.2		   
 3232		2016-03-17 00:03:30		22.2		   
 3233		2016-03-17 00:05:30		22.2		   
 3234		2016-03-17 00:07:30		22.2		   
 3235		2016-03-17 00:09:30		22.2		   
 3236		2016-03-17 00:11:30		22.2		   
 3237		2016-03-17 00:13:30		22.2		   
 3238		2016-03-17 00:15:30		22.2		   
 3239		2016-03-17 00:17:30		22.2		   
 3240		2016-03-17 00:19:30		22.2		   
 3241		2016-03-17 00:21:30		22.2		   
 3242		2016-03-17 00:23:30		22.1		   
 3243		2016-03-17 00:25:30		22.1		   
 3244		2016-03-17 00:27:30		22.1		   
 3245		2016-03-17 00:29:30		22.1		   
 3246		2016-03-17 00:31:30		22.1		   
 3247		2016-03-17 00:33:30		22.1		   
 3248		2016-03-17 00:35:30		22.0		   
 3249		2016-03-17 00:37:30		22.0		   
 3250		2016-03-17 00:39:30		22.0		   
 3251		2016-03-17 00:41:30		22.0		   
 3252		2016-03-17 00:43:30		22.0		   
 3253		2016-03-17 00:45:30		21.9		   
 3254		2016-03-17 00:47:30		21.9		   
 3255		2016-03-17 00:49:30		21.9		   
 3256		2016-03-17 00:51:30		21.9		   
 3257		2016-03-17 00:53:30		21.9		   
 3258		2016-03-17 00:55:30		21.9		   
 3259		2016-03-17 00:57:30		21.8		   
 3260		2016-03-17 00:59:30		21.8		   
 3261		2016-03-17 01:01:30		21.8		   
 3262		2016-03-17 01:03:30		21.8		   
 3263		2016-03-17 01:05:30		21.8		   
 3264		2016-03-17 01:07:30		21.8		   
 3265		2016-03-17 01:09:30		21.7		   
 3266		2016-03-17 01:11:30		21.7		   
 3267		2016-03-17 01:13:30		21.7		   
 3268		2016-03-17 01:15:30		21.7		   
 3269		2016-03-17 01:17:30		21.7		   
 3270		2016-03-17 01:19:30		21.7		   
 3271		2016-03-17 01:21:30		21.7		   
 3272		2016-03-17 01:23:30		21.6		   
 3273		2016-03-17 01:25:30		21.6		   
 3274		2016-03-17 01:27:30		21.6		   
 3275		2016-03-17 01:29:30		21.6		   
 3276		2016-03-17 01:31:30		21.6		   
 3277		2016-03-17 01:33:30		21.6		   
 3278		2016-03-17 01:35:30		21.6		   
 3279		2016-03-17 01:37:30		21.6		   
 3280		2016-03-17 01:39:30		21.6		   
 3281		2016-03-17 01:41:30		21.5		   
 3282		2016-03-17 01:43:30		21.5		   
 3283		2016-03-17 01:45:30		21.5		   
 3284		2016-03-17 01:47:30		21.5		   
 3285		2016-03-17 01:49:30		21.5		   
 3286		2016-03-17 01:51:30		21.5		   
 3287		2016-03-17 01:53:30		21.5		   
 3288		2016-03-17 01:55:30		21.5		   
 3289		2016-03-17 01:57:30		21.5		   
 3290		2016-03-17 01:59:30		21.5		   
 3291		2016-03-17 02:01:30		21.5		   
 3292		2016-03-17 02:03:30		21.5		   
 3293		2016-03-17 02:05:30		21.5		   
 3294		2016-03-17 02:07:30		21.5		   
 3295		2016-03-17 02:09:30		21.5		   
 3296		2016-03-17 02:11:30		21.5		   
 3297		2016-03-17 02:13:30		21.5		   
 3298		2016-03-17 02:15:30		21.5		   
 3299		2016-03-17 02:17:30		21.5		   
 3300		2016-03-17 02:19:30		21.5		   
 3301		2016-03-17 02:21:30		21.5		   
 3302		2016-03-17 02:23:30		21.5		   
 3303		2016-03-17 02:25:30		21.5		   
 3304		2016-03-17 02:27:30		21.5		   
 3305		2016-03-17 02:29:30		21.5		   
 3306		2016-03-17 02:31:30		21.5		   
 3307		2016-03-17 02:33:30		21.5		   
 3308		2016-03-17 02:35:30		21.5		   
 3309		2016-03-17 02:37:30		21.6		   
 3310		2016-03-17 02:39:30		21.6		   
 3311		2016-03-17 02:41:30		21.6		   
 3312		2016-03-17 02:43:30		21.6		   
 3313		2016-03-17 02:45:30		21.6		   
 3314		2016-03-17 02:47:30		21.6		   
 3315		2016-03-17 02:49:30		21.6		   
 3316		2016-03-17 02:51:30		21.6		   
 3317		2016-03-17 02:53:30		21.6		   
 3318		2016-03-17 02:55:30		21.6		   
 3319		2016-03-17 02:57:30		21.6		   
 3320		2016-03-17 02:59:30		21.6		   
 3321		2016-03-17 03:01:30		21.6		   
 3322		2016-03-17 03:03:30		21.7		   
 3323		2016-03-17 03:05:30		21.7		   
 3324		2016-03-17 03:07:30		21.7		   
 3325		2016-03-17 03:09:30		21.7		   
 3326		2016-03-17 03:11:30		21.7		   
 3327		2016-03-17 03:13:30		21.7		   
 3328		2016-03-17 03:15:30		21.7		   
 3329		2016-03-17 03:17:30		21.7		   
 3330		2016-03-17 03:19:30		21.7		   
 3331		2016-03-17 03:21:30		21.7		   
 3332		2016-03-17 03:23:30		21.7		   
 3333		2016-03-17 03:25:30		21.7		   
 3334		2016-03-17 03:27:30		21.7		   
 3335		2016-03-17 03:29:30		21.7		   
 3336		2016-03-17 03:31:30		21.7		   
 3337		2016-03-17 03:33:30		21.7		   
 3338		2016-03-17 03:35:30		21.7		   
 3339		2016-03-17 03:37:30		21.7		   
 3340		2016-03-17 03:39:30		21.7		   
 3341		2016-03-17 03:41:30		21.7		   
 3342		2016-03-17 03:43:30		21.7		   
 3343		2016-03-17 03:45:30		21.7		   
 3344		2016-03-17 03:47:30		21.7		   
 3345		2016-03-17 03:49:30		21.7		   
 3346		2016-03-17 03:51:30		21.7		   
 3347		2016-03-17 03:53:30		21.7		   
 3348		2016-03-17 03:55:30		21.7		   
 3349		2016-03-17 03:57:30		21.7		   
 3350		2016-03-17 03:59:30		21.7		   
 3351		2016-03-17 04:01:30		21.7		   
 3352		2016-03-17 04:03:30		21.7		   
 3353		2016-03-17 04:05:30		21.7		   
 3354		2016-03-17 04:07:30		21.7		   
 3355		2016-03-17 04:09:30		21.7		   
 3356		2016-03-17 04:11:30		21.7		   
 3357		2016-03-17 04:13:30		21.7		   
 3358		2016-03-17 04:15:30		21.7		   
 3359		2016-03-17 04:17:30		21.7		   
 3360		2016-03-17 04:19:30		21.7		   
 3361		2016-03-17 04:21:30		21.7		   
 3362		2016-03-17 04:23:30		21.7		   
 3363		2016-03-17 04:25:30		21.7		   
 3364		2016-03-17 04:27:30		21.7		   
 3365		2016-03-17 04:29:30		21.7		   
 3366		2016-03-17 04:31:30		21.7		   
 3367		2016-03-17 04:33:30		21.7		   
 3368		2016-03-17 04:35:30		21.7		   
 3369		2016-03-17 04:37:30		21.7		   
 3370		2016-03-17 04:39:30		21.7		   
 3371		2016-03-17 04:41:30		21.7		   
 3372		2016-03-17 04:43:30		21.7		   
 3373		2016-03-17 04:45:30		21.7		   
 3374		2016-03-17 04:47:30		21.7		   
 3375		2016-03-17 04:49:30		21.7		   
 3376		2016-03-17 04:51:30		21.7		   
 3377		2016-03-17 04:53:30		21.7		   
 3378		2016-03-17 04:55:30		21.8		   
 3379		2016-03-17 04:57:30		21.8		   
 3380		2016-03-17 04:59:30		21.8		   
 3381		2016-03-17 05:01:30		21.8		   
 3382		2016-03-17 05:03:30		21.8		   
 3383		2016-03-17 05:05:30		21.8		   
 3384		2016-03-17 05:07:30		21.8		   
 3385		2016-03-17 05:09:30		21.8		   
 3386		2016-03-17 05:11:30		21.8		   
 3387		2016-03-17 05:13:30		21.8		   
 3388		2016-03-17 05:15:30		21.8		   
 3389		2016-03-17 05:17:30		21.8		   
 3390		2016-03-17 05:19:30		21.8		   
 3391		2016-03-17 05:21:30		21.8		   
 3392		2016-03-17 05:23:30		21.8		   
 3393		2016-03-17 05:25:30		21.8		   
 3394		2016-03-17 05:27:30		21.8		   
 3395		2016-03-17 05:29:30		21.8		   
 3396		2016-03-17 05:31:30		21.8		   
 3397		2016-03-17 05:33:30		21.8		   
 3398		2016-03-17 05:35:30		21.8		   
 3399		2016-03-17 05:37:30		21.8		   
 3400		2016-03-17 05:39:30		21.8		   
 3401		2016-03-17 05:41:30		21.8		   
 3402		2016-03-17 05:43:30		21.8		   
 3403		2016-03-17 05:45:30		21.8		   
 3404		2016-03-17 05:47:30		21.8		   
 3405		2016-03-17 05:49:30		21.8		   
 3406		2016-03-17 05:51:30		21.8		   
 3407		2016-03-17 05:53:30		21.8		   
 3408		2016-03-17 05:55:30		21.8		   
 3409		2016-03-17 05:57:30		21.8		   
 3410		2016-03-17 05:59:30		21.8		   
 3411		2016-03-17 06:01:30		21.8		   
 3412		2016-03-17 06:03:30		21.8		   
 3413		2016-03-17 06:05:30		21.8		   
 3414		2016-03-17 06:07:30		21.8		   
 3415		2016-03-17 06:09:30		21.8		   
 3416		2016-03-17 06:11:30		21.8		   
 3417		2016-03-17 06:13:30		21.8		   
 3418		2016-03-17 06:15:30		21.8		   
 3419		2016-03-17 06:17:30		21.8		   
 3420		2016-03-17 06:19:30		21.8		   
 3421		2016-03-17 06:21:30		21.8		   
 3422		2016-03-17 06:23:30		21.8		   
 3423		2016-03-17 06:25:30		21.8		   
 3424		2016-03-17 06:27:30		21.8		   
 3425		2016-03-17 06:29:30		21.8		   
 3426		2016-03-17 06:31:30		21.8		   
 3427		2016-03-17 06:33:30		21.8		   
 3428		2016-03-17 06:35:30		21.8		   
 3429		2016-03-17 06:37:30		21.8		   
 3430		2016-03-17 06:39:30		21.8		   
 3431		2016-03-17 06:41:30		21.8		   
 3432		2016-03-17 06:43:30		21.8		   
 3433		2016-03-17 06:45:30		21.8		   
 3434		2016-03-17 06:47:30		21.8		   
 3435		2016-03-17 06:49:30		21.8		   
 3436		2016-03-17 06:51:30		21.8		   
 3437		2016-03-17 06:53:30		21.8		   
 3438		2016-03-17 06:55:30		21.8		   
 3439		2016-03-17 06:57:30		21.8		   
 3440		2016-03-17 06:59:30		21.8		   
 3441		2016-03-17 07:01:30		21.8		   
 3442		2016-03-17 07:03:30		21.8		   
 3443		2016-03-17 07:05:30		21.8		   
 3444		2016-03-17 07:07:30		21.8		   
 3445		2016-03-17 07:09:30		21.8		   
 3446		2016-03-17 07:11:30		21.8		   
 3447		2016-03-17 07:13:30		21.8		   
 3448		2016-03-17 07:15:30		21.8		   
 3449		2016-03-17 07:17:30		21.8		   
 3450		2016-03-17 07:19:30		21.8		   
 3451		2016-03-17 07:21:30		21.8		   
 3452		2016-03-17 07:23:30		21.8		   
 3453		2016-03-17 07:25:30		21.8		   
 3454		2016-03-17 07:27:30		21.8		   
 3455		2016-03-17 07:29:30		21.8		   
 3456		2016-03-17 07:31:30		21.8		   
 3457		2016-03-17 07:33:30		21.8		   
 3458		2016-03-17 07:35:30		21.8		   
 3459		2016-03-17 07:37:30		21.8		   
 3460		2016-03-17 07:39:30		21.8		   
 3461		2016-03-17 07:41:30		21.8		   
 3462		2016-03-17 07:43:30		21.8		   
 3463		2016-03-17 07:45:30		21.9		   
 3464		2016-03-17 07:47:30		21.9		   
 3465		2016-03-17 07:49:30		21.8		   
 3466		2016-03-17 07:51:30		21.9		   
 3467		2016-03-17 07:53:30		21.9		   
 3468		2016-03-17 07:55:30		21.9		   
 3469		2016-03-17 07:57:30		21.9		   
 3470		2016-03-17 07:59:30		21.9		   
 3471		2016-03-17 08:01:30		21.9		   
 3472		2016-03-17 08:03:30		21.9		   
 3473		2016-03-17 08:05:30		21.9		   
 3474		2016-03-17 08:07:30		21.9		   
 3475		2016-03-17 08:09:30		21.9		   
 3476		2016-03-17 08:11:30		21.9		   
 3477		2016-03-17 08:13:30		21.9		   
 3478		2016-03-17 08:15:30		21.9		   
 3479		2016-03-17 08:17:30		21.9		   
 3480		2016-03-17 08:19:30		21.9		   
 3481		2016-03-17 08:21:30		21.9		   
 3482		2016-03-17 08:23:30		21.9		   
 3483		2016-03-17 08:25:30		21.9		   
 3484		2016-03-17 08:27:30		21.9		   
 3485		2016-03-17 08:29:30		21.9		   
 3486		2016-03-17 08:31:30		21.9		   
 3487		2016-03-17 08:33:30		21.9		   
 3488		2016-03-17 08:35:30		21.9		   
 3489		2016-03-17 08:37:30		21.9		   
 3490		2016-03-17 08:39:30		21.9		   
 3491		2016-03-17 08:41:30		21.9		   
 3492		2016-03-17 08:43:30		21.9		   
 3493		2016-03-17 08:45:30		21.9		   
 3494		2016-03-17 08:47:30		21.9		   
 3495		2016-03-17 08:49:30		21.9		   
 3496		2016-03-17 08:51:30		21.9		   
 3497		2016-03-17 08:53:30		21.9		   
 3498		2016-03-17 08:55:30		21.9		   
 3499		2016-03-17 08:57:30		21.9		   
 3500		2016-03-17 08:59:30		21.8		   
 3501		2016-03-17 09:01:30		21.8		   
 3502		2016-03-17 09:03:30		21.8		   
 3503		2016-03-17 09:05:30		21.8		   
 3504		2016-03-17 09:07:30		21.7		   
 3505		2016-03-17 09:09:30		21.7		   
 3506		2016-03-17 09:11:30		21.7		   
 3507		2016-03-17 09:13:30		21.7		   
 3508		2016-03-17 09:15:30		21.7		   
 3509		2016-03-17 09:17:30		21.6		   
 3510		2016-03-17 09:19:30		21.6		   
 3511		2016-03-17 09:21:30		21.6		   
 3512		2016-03-17 09:23:30		21.6		   
 3513		2016-03-17 09:25:30		21.6		   
 3514		2016-03-17 09:27:30		21.6		   
 3515		2016-03-17 09:29:30		21.6		   
 3516		2016-03-17 09:31:30		21.6		   
 3517		2016-03-17 09:33:30		21.6		   
 3518		2016-03-17 09:35:30		21.6		   
 3519		2016-03-17 09:37:30		21.6		   
 3520		2016-03-17 09:39:30		21.6		   
 3521		2016-03-17 09:41:30		21.6		   
 3522		2016-03-17 09:43:30		21.6		   
 3523		2016-03-17 09:45:30		21.6		   
 3524		2016-03-17 09:47:30		21.6		   
 3525		2016-03-17 09:49:30		21.6		   
 3526		2016-03-17 09:51:30		21.7		   
 3527		2016-03-17 09:53:30		21.7		   
 3528		2016-03-17 09:55:30		21.7		   
 3529		2016-03-17 09:57:30		21.7		   
 3530		2016-03-17 09:59:30		21.7		   
 3531		2016-03-17 10:01:30		21.7		   
 3532		2016-03-17 10:03:30		21.7		   
 3533		2016-03-17 10:05:30		21.7		   
 3534		2016-03-17 10:07:30		21.7		   
 3535		2016-03-17 10:09:30		21.7		   
 3536		2016-03-17 10:11:30		21.6		   
 3537		2016-03-17 10:13:30		21.6		   
 3538		2016-03-17 10:15:30		21.6		   
 3539		2016-03-17 10:17:30		21.6		   
 3540		2016-03-17 10:19:30		21.6		   
 3541		2016-03-17 10:21:30		21.6		   
 3542		2016-03-17 10:23:30		21.6		   
 3543		2016-03-17 10:25:30		21.6		   
 3544		2016-03-17 10:27:30		21.6		   
 3545		2016-03-17 10:29:30		21.6		   
 3546		2016-03-17 10:31:30		21.6		   
 3547		2016-03-17 10:33:30		21.6		   
 3548		2016-03-17 10:35:30		21.6		   
 3549		2016-03-17 10:37:30		21.6		   
 3550		2016-03-17 10:39:30		21.6		   
 3551		2016-03-17 10:41:30		21.6		   
 3552		2016-03-17 10:43:30		21.6		   
 3553		2016-03-17 10:45:30		21.6		   
 3554		2016-03-17 10:47:30		21.6		   
 3555		2016-03-17 10:49:30		21.6		   
 3556		2016-03-17 10:51:30		21.7		   
 3557		2016-03-17 10:53:30		21.7		   
 3558		2016-03-17 10:55:30		21.6		   
 3559		2016-03-17 10:57:30		21.6		   
 3560		2016-03-17 10:59:30		21.6		   
 3561		2016-03-17 11:01:30		21.6		   
 3562		2016-03-17 11:03:30		21.6		   
 3563		2016-03-17 11:05:30		21.6		   
 3564		2016-03-17 11:07:30		21.6		   
 3565		2016-03-17 11:09:30		21.6		   
 3566		2016-03-17 11:11:30		21.6		   
 3567		2016-03-17 11:13:30		21.6		   
 3568		2016-03-17 11:15:30		21.6		   
 3569		2016-03-17 11:17:30		21.6		   
 3570		2016-03-17 11:19:30		21.6		   
 3571		2016-03-17 11:21:30		21.6		   
 3572		2016-03-17 11:23:30		21.6		   
 3573		2016-03-17 11:25:30		21.6		   
 3574		2016-03-17 11:27:30		21.6		   
 3575		2016-03-17 11:29:30		21.6		   
 3576		2016-03-17 11:31:30		21.6		   
 3577		2016-03-17 11:33:30		21.6		   
 3578		2016-03-17 11:35:30		21.6		   
 3579		2016-03-17 11:37:30		21.6		   
 3580		2016-03-17 11:39:30		21.6		   
 3581		2016-03-17 11:41:30		21.6		   
 3582		2016-03-17 11:43:30		21.6		   
 3583		2016-03-17 11:45:30		21.6		   
 3584		2016-03-17 11:47:30		21.6		   
 3585		2016-03-17 11:49:30		21.6		   
 3586		2016-03-17 11:51:30		21.6		   
 3587		2016-03-17 11:53:30		21.6		   
 3588		2016-03-17 11:55:30		21.6		   
 3589		2016-03-17 11:57:30		21.6		   
 3590		2016-03-17 11:59:30		21.6		   
 3591		2016-03-17 12:01:30		21.6		   
 3592		2016-03-17 12:03:30		21.6		   
 3593		2016-03-17 12:05:30		21.6		   
 3594		2016-03-17 12:07:30		21.6		   
 3595		2016-03-17 12:09:30		21.6		   
 3596		2016-03-17 12:11:30		21.6		   
 3597		2016-03-17 12:13:30		21.6		   
 3598		2016-03-17 12:15:30		21.6		   
 3599		2016-03-17 12:17:30		21.6		   
 3600		2016-03-17 12:19:30		21.6		   
 3601		2016-03-17 12:21:30		21.6		   
 3602		2016-03-17 12:23:30		21.7		   
 3603		2016-03-17 12:25:30		21.7		   
 3604		2016-03-17 12:27:30		21.7		   
 3605		2016-03-17 12:29:30		21.7		   
 3606		2016-03-17 12:31:30		21.7		   
 3607		2016-03-17 12:33:30		21.7		   
 3608		2016-03-17 12:35:30		21.7		   
 3609		2016-03-17 12:37:30		21.7		   
 3610		2016-03-17 12:39:30		21.7		   
 3611		2016-03-17 12:41:30		21.7		   
 3612		2016-03-17 12:43:30		21.7		   
 3613		2016-03-17 12:45:30		21.7		   
 3614		2016-03-17 12:47:30		21.7		   
 3615		2016-03-17 12:49:30		21.7		   
 3616		2016-03-17 12:51:30		21.7		   
 3617		2016-03-17 12:53:30		21.7		   
 3618		2016-03-17 12:55:30		21.8		   
 3619		2016-03-17 12:57:30		21.8		   
 3620		2016-03-17 12:59:30		21.8		   
 3621		2016-03-17 13:01:30		21.8		   
 3622		2016-03-17 13:03:30		21.8		   
 3623		2016-03-17 13:05:30		21.8		   
 3624		2016-03-17 13:07:30		21.8		   
 3625		2016-03-17 13:09:30		21.8		   
 3626		2016-03-17 13:11:30		21.8		   
 3627		2016-03-17 13:13:30		21.8		   
 3628		2016-03-17 13:15:30		21.8		   
 3629		2016-03-17 13:17:30		21.8		   
 3630		2016-03-17 13:19:30		21.8		   
 3631		2016-03-17 13:21:30		21.8		   
 3632		2016-03-17 13:23:30		21.8		   
 3633		2016-03-17 13:25:30		21.8		   
 3634		2016-03-17 13:27:30		21.9		   
 3635		2016-03-17 13:29:30		21.9		   
 3636		2016-03-17 13:31:30		21.9		   
 3637		2016-03-17 13:33:30		21.9		   
 3638		2016-03-17 13:35:30		21.9		   
 3639		2016-03-17 13:37:30		21.9		   
 3640		2016-03-17 13:39:30		21.9		   
 3641		2016-03-17 13:41:30		21.9		   
 3642		2016-03-17 13:43:30		22.0		   
 3643		2016-03-17 13:45:30		22.0		   
 3644		2016-03-17 13:47:30		22.0		   
 3645		2016-03-17 13:49:30		22.0		   
 3646		2016-03-17 13:51:30		22.0		   
 3647		2016-03-17 13:53:30		22.0		   
 3648		2016-03-17 13:55:30		22.0		   
 3649		2016-03-17 13:57:30		22.0		   
 3650		2016-03-17 13:59:30		21.9		   
 3651		2016-03-17 14:01:30		21.9		   
 3652		2016-03-17 14:03:30		21.8		   
 3653		2016-03-17 14:05:30		21.8		   
 3654		2016-03-17 14:07:30		21.8		   
 3655		2016-03-17 14:09:30		21.7		   
 3656		2016-03-17 14:11:30		21.7		   
 3657		2016-03-17 14:13:30		21.7		   
 3658		2016-03-17 14:15:30		21.7		   
 3659		2016-03-17 14:17:30		21.7		   
 3660		2016-03-17 14:19:30		21.6		   
 3661		2016-03-17 14:21:30		21.6		   
 3662		2016-03-17 14:23:30		21.6		   
 3663		2016-03-17 14:25:30		21.6		   
 3664		2016-03-17 14:27:30		21.6		   
 3665		2016-03-17 14:29:30		21.5		   
 3666		2016-03-17 14:31:30		21.5		   
 3667		2016-03-17 14:33:30		21.5		   
 3668		2016-03-17 14:35:30		21.5		   
 3669		2016-03-17 14:37:30		21.5		   
 3670		2016-03-17 14:39:30		21.5		   
 3671		2016-03-17 14:41:30		21.5		   
 3672		2016-03-17 14:43:30		21.5		   
 3673		2016-03-17 14:45:30		21.5		   
 3674		2016-03-17 14:47:30		21.5		   
 3675		2016-03-17 14:49:30		21.5		   
 3676		2016-03-17 14:51:30		21.5		   
 3677		2016-03-17 14:53:30		21.5		   
 3678		2016-03-17 14:55:30		21.5		   
 3679		2016-03-17 14:57:30		21.5		   
 3680		2016-03-17 14:59:30		21.5		   
 3681		2016-03-17 15:01:30		21.5		   
 3682		2016-03-17 15:03:30		21.6		   
 3683		2016-03-17 15:05:30		21.6		   
 3684		2016-03-17 15:07:30		21.6		   
 3685		2016-03-17 15:09:30		21.6		   
 3686		2016-03-17 15:11:30		21.6		   
 3687		2016-03-17 15:13:30		21.7		   
 3688		2016-03-17 15:15:30		21.7		   
 3689		2016-03-17 15:17:30		21.7		   
 3690		2016-03-17 15:19:30		21.7		   
 3691		2016-03-17 15:21:30		21.7		   
 3692		2016-03-17 15:23:30		21.7		   
 3693		2016-03-17 15:25:30		21.7		   
 3694		2016-03-17 15:27:30		21.7		   
 3695		2016-03-17 15:29:30		21.8		   
 3696		2016-03-17 15:31:30		21.8		   
 3697		2016-03-17 15:33:30		21.8		   
 3698		2016-03-17 15:35:30		21.8		   
 3699		2016-03-17 15:37:30		21.8		   
 3700		2016-03-17 15:39:30		21.8		   
 3701		2016-03-17 15:41:30		21.8		   
 3702		2016-03-17 15:43:30		21.8		   
 3703		2016-03-17 15:45:30		21.8		   
 3704		2016-03-17 15:47:30		21.8		   
 3705		2016-03-17 15:49:30		21.8		   
 3706		2016-03-17 15:51:30		21.8		   
 3707		2016-03-17 15:53:30		21.8		   
 3708		2016-03-17 15:55:30		21.8		   
 3709		2016-03-17 15:57:30		21.8		   
 3710		2016-03-17 15:59:30		21.8		   
 3711		2016-03-17 16:01:30		21.8		   
 3712		2016-03-17 16:03:30		21.8		   
 3713		2016-03-17 16:05:30		21.9		   
 3714		2016-03-17 16:07:30		21.9		   
 3715		2016-03-17 16:09:30		21.9		   
 3716		2016-03-17 16:11:30		21.9		   
 3717		2016-03-17 16:13:30		21.9		   
 3718		2016-03-17 16:15:30		22.0		   
 3719		2016-03-17 16:17:30		22.0		   
 3720		2016-03-17 16:19:30		22.0		   
 3721		2016-03-17 16:21:30		22.0		   
 3722		2016-03-17 16:23:30		22.0		   
 3723		2016-03-17 16:25:30		22.0		   
 3724		2016-03-17 16:27:30		22.0		   
 3725		2016-03-17 16:29:30		22.0		   
 3726		2016-03-17 16:31:30		22.0		   
 3727		2016-03-17 16:33:30		22.0		   
 3728		2016-03-17 16:35:30		22.0		   
